Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,297465,-,-,-,51.65,-111.94,-7,821,-7,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.1.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
1999,10,3,18,30,0,0,0,-1,9,910,348,0.6000000000000001,0.18
1999,10,3,19,30,0,0,0,-1,8,910,98,0.7000000000000001,0.18
1999,10,3,20,30,0,0,0,-1,6,910,135,1,0.18
1999,10,3,21,30,0,0,0,-1,5,910,156,1,0.18
1999,10,3,22,30,0,0,0,-1,4,910,178,0.9,0.18
1999,10,3,23,30,0,0,0,-1,4,910,206,0.8,0.18
1999,10,4,0,30,0,0,0,0,3,910,264,1.1,0.18
1999,10,4,1,30,0,0,0,0,2,910,301,1.5,0.18
1999,10,4,2,30,0,0,0,0,1,910,317,1.8,0.18
1999,10,4,3,30,0,0,0,0,1,910,327,2,0.18
1999,10,4,4,30,0,0,0,0,0,910,332,1.9000000000000001,0.18
1999,10,4,5,30,0,0,0,0,0,910,328,1.7000000000000002,0.18
1999,10,4,6,30,0,0,0,0,1,910,318,1.8,0.18
1999,10,4,7,30,459,38,100,0,3,920,308,2.7,0.18
1999,10,4,8,30,675,60,250,0,6,920,300,3.4000000000000004,0.18
1999,10,4,9,30,783,73,388,1,9,920,292,3.9000000000000004,0.18
1999,10,4,10,30,838,81,495,1,11,920,309,5,0.18
1999,10,4,11,30,864,86,558,0,12,920,312,5.5,0.18
1999,10,4,12,30,876,85,574,0,13,920,313,5.7,0.18
1999,10,4,13,30,865,82,538,0,14,920,315,5.6000000000000005,0.18
1999,10,4,14,30,828,76,454,0,13,920,319,5.2,0.18
1999,10,4,15,30,752,67,330,0,12,920,325,4.4,0.18
1999,10,4,16,30,600,52,182,0,10,920,333,2.8000000000000003,0.18
1999,10,4,17,30,253,23,39,0,7,920,351,1.5,0.18
1999,10,4,18,30,0,0,0,0,4,920,15,1.4000000000000001,0.18
1999,10,4,19,30,0,0,0,0,3,920,37,1.5,0.18
1999,10,4,20,30,0,0,0,0,3,920,58,1.5,0.18
1999,10,4,21,30,0,0,0,0,2,920,78,1.5,0.18
1999,10,4,22,30,0,0,0,0,1,920,96,1.6,0.18
1999,10,4,23,30,0,0,0,0,1,920,112,1.7000000000000002,0.18
1999,10,5,0,30,0,0,0,0,0,920,127,1.7000000000000002,0.18
1999,10,5,1,30,0,0,0,0,0,920,138,1.8,0.18
1999,10,5,2,30,0,0,0,0,0,920,144,1.8,0.18
1999,10,5,3,30,0,0,0,0,0,920,145,1.8,0.18
1999,10,5,4,30,0,0,0,0,0,920,142,2,0.18
1999,10,5,5,30,0,0,0,0,0,920,135,2.6,0.18
1999,10,5,6,30,0,0,0,0,0,920,127,3.5,0.18
1999,10,5,7,30,11,44,46,0,1,920,120,4.2,0.18
1999,10,5,8,30,451,80,204,0,3,920,118,4.7,0.18
1999,10,5,9,30,50,159,180,0,6,920,122,5.5,0.18
1999,10,5,10,30,226,213,323,0,9,920,127,6.1000000000000005,0.18
1999,10,5,11,30,241,241,371,0,10,910,128,6.300000000000001,0.18
1999,10,5,12,30,361,225,425,0,11,910,129,6.1000000000000005,0.18
1999,10,5,13,30,7,168,172,0,11,910,129,5.5,0.18
1999,10,5,14,30,0,64,64,0,11,910,128,4.6000000000000005,0.18
1999,10,5,15,30,131,142,187,0,11,910,121,3.6,0.18
1999,10,5,16,30,0,14,14,1,10,910,115,3.2,0.18
1999,10,5,17,30,0,2,2,1,8,910,116,3.4000000000000004,0.18
1999,10,5,18,30,0,0,0,0,7,910,115,3.5,0.18
1999,10,5,19,30,0,0,0,0,5,910,116,2.9000000000000004,0.18
1999,10,5,20,30,0,0,0,0,4,910,123,2.3000000000000003,0.18
1999,10,5,21,30,0,0,0,0,3,910,125,2,0.18
1999,10,5,22,30,0,0,0,0,2,910,128,1.8,0.18
1999,10,5,23,30,0,0,0,0,2,910,136,1.5,0.18
1999,10,6,0,30,0,0,0,0,1,910,144,1.1,0.18
1999,10,6,1,30,0,0,0,0,1,910,155,0.6000000000000001,0.18
1999,10,6,2,30,0,0,0,0,0,910,183,0.30000000000000004,0.18
1999,10,6,3,30,0,0,0,0,0,910,217,0.4,0.18
1999,10,6,4,30,0,0,0,0,1,910,292,0.8,0.18
1999,10,6,5,30,0,0,0,0,0,910,309,1.2000000000000002,0.18
1999,10,6,6,30,0,0,0,0,0,910,313,1.7000000000000002,0.18
1999,10,6,7,30,64,46,54,1,2,910,316,2.6,0.18
1999,10,6,8,30,68,105,124,1,4,910,314,3.1,0.18
1999,10,6,9,30,122,166,214,1,7,910,308,3.1,0.18
1999,10,6,10,30,113,213,268,1,10,910,311,3.3000000000000003,0.18
1999,10,6,11,30,370,215,413,1,12,910,311,3.6,0.18
1999,10,6,12,30,502,185,459,0,13,910,311,3.6,0.18
1999,10,6,13,30,445,187,417,0,14,910,312,3.4000000000000004,0.18
1999,10,6,14,30,418,158,344,0,14,910,317,3,0.18
1999,10,6,15,30,382,115,244,0,13,910,321,2.1,0.18
1999,10,6,16,30,468,63,158,2,11,910,328,1.2000000000000002,0.18
1999,10,6,17,30,141,20,27,1,9,910,345,1,0.18
1999,10,6,18,30,0,0,0,0,8,910,6,0.8,0.18
1999,10,6,19,30,0,0,0,0,7,910,47,0.7000000000000001,0.18
1999,10,6,20,30,0,0,0,0,6,910,111,0.8,0.18
1999,10,6,21,30,0,0,0,0,5,910,145,1.1,0.18
1999,10,6,22,30,0,0,0,0,4,910,163,1.2000000000000002,0.18
1999,10,6,23,30,0,0,0,0,4,910,183,1.3,0.18
1999,10,7,0,30,0,0,0,0,4,910,206,1.4000000000000001,0.18
1999,10,7,1,30,0,0,0,0,4,910,224,1.6,0.18
1999,10,7,2,30,0,0,0,1,4,910,238,1.8,0.18
1999,10,7,3,30,0,0,0,2,5,910,246,2.3000000000000003,0.18
1999,10,7,4,30,0,0,0,2,5,910,252,3,0.18
1999,10,7,5,30,0,0,0,3,6,910,262,3.9000000000000004,0.18
1999,10,7,6,30,0,0,0,3,7,910,276,4,0.18
1999,10,7,7,30,0,29,29,3,7,910,284,3.5,0.18
1999,10,7,8,30,0,43,43,3,9,910,286,3.4000000000000004,0.18
1999,10,7,9,30,116,164,209,4,13,910,282,3.6,0.18
1999,10,7,10,30,402,179,371,3,16,910,281,4.2,0.18
1999,10,7,11,30,898,68,544,2,17,910,292,4.800000000000001,0.18
1999,10,7,12,30,902,68,556,1,17,910,304,5,0.18
1999,10,7,13,30,459,181,415,1,17,910,312,4.9,0.18
1999,10,7,14,30,368,165,327,1,17,910,318,4.2,0.18
1999,10,7,15,30,779,54,312,2,16,910,320,2.8000000000000003,0.18
1999,10,7,16,30,632,41,166,3,14,910,324,1.3,0.18
1999,10,7,17,30,0,28,28,3,12,910,331,0.6000000000000001,0.18
1999,10,7,18,30,0,0,0,2,11,910,254,0.8,0.18
1999,10,7,19,30,0,0,0,2,9,910,232,1.7000000000000002,0.18
1999,10,7,20,30,0,0,0,2,9,910,253,2.9000000000000004,0.18
1999,10,7,21,30,0,0,0,2,8,910,267,4.1000000000000005,0.18
1999,10,7,22,30,0,0,0,2,8,910,275,4.6000000000000005,0.18
1999,10,7,23,30,0,0,0,3,7,910,276,4.1000000000000005,0.18
1999,10,8,0,30,0,0,0,3,6,910,273,3.4000000000000004,0.18
1999,10,8,1,30,0,0,0,3,5,910,271,2.7,0.18
1999,10,8,2,30,0,0,0,3,5,910,271,2,0.18
1999,10,8,3,30,0,0,0,3,4,910,274,1.6,0.18
1999,10,8,4,30,0,0,0,3,4,910,280,1.4000000000000001,0.18
1999,10,8,5,30,0,0,0,3,5,910,293,1.2000000000000002,0.18
1999,10,8,6,30,0,0,0,3,5,910,316,1.2000000000000002,0.18
1999,10,8,7,30,0,7,7,3,5,910,345,2,0.18
1999,10,8,8,30,0,45,45,3,6,910,8,2.8000000000000003,0.18
1999,10,8,9,30,0,68,68,3,8,910,24,2.6,0.18
1999,10,8,10,30,44,191,212,2,11,910,41,2,0.18
1999,10,8,11,30,65,226,260,2,12,910,42,1.2000000000000002,0.18
1999,10,8,12,30,0,82,82,2,12,910,6,0.9,0.18
1999,10,8,13,30,0,114,114,2,12,910,335,1,0.18
1999,10,8,14,30,0,124,124,2,12,910,328,1.1,0.18
1999,10,8,15,30,0,52,52,2,11,910,331,0.8,0.18
1999,10,8,16,30,0,50,50,3,10,910,338,0.6000000000000001,0.18
1999,10,8,17,30,0,7,7,3,8,910,4,0.8,0.18
1999,10,8,18,30,0,0,0,2,7,910,24,1.1,0.18
1999,10,8,19,30,0,0,0,2,6,910,39,1.4000000000000001,0.18
1999,10,8,20,30,0,0,0,2,5,910,50,1.4000000000000001,0.18
1999,10,8,21,30,0,0,0,3,5,910,60,1.2000000000000002,0.18
1999,10,8,22,30,0,0,0,3,5,910,67,0.9,0.18
1999,10,8,23,30,0,0,0,3,5,910,74,0.6000000000000001,0.18
1999,10,9,0,30,0,0,0,3,4,910,54,0.6000000000000001,0.18
1999,10,9,1,30,0,0,0,2,3,910,328,1.7000000000000002,0.18
1999,10,9,2,30,0,0,0,2,2,910,314,3.1,0.18
1999,10,9,3,30,0,0,0,1,1,910,313,3.6,0.18
1999,10,9,4,30,0,0,0,1,1,910,315,3.3000000000000003,0.18
1999,10,9,5,30,0,0,0,0,0,910,309,2.9000000000000004,0.18
1999,10,9,6,30,0,0,0,0,0,910,298,3.2,0.18
1999,10,9,7,30,0,26,26,0,1,910,295,3.7,0.18
1999,10,9,8,30,0,19,19,0,3,920,292,3.7,0.18
1999,10,9,9,30,224,154,239,0,6,920,302,4.3,0.18
1999,10,9,10,30,742,86,433,0,8,920,315,5,0.18
1999,10,9,11,30,921,63,541,0,9,920,308,5.1000000000000005,0.18
1999,10,9,12,30,629,137,470,-1,10,920,302,5.2,0.18
1999,10,9,13,30,146,222,295,-1,10,920,301,5.1000000000000005,0.18
1999,10,9,14,30,147,184,247,-1,10,920,303,4.7,0.18
1999,10,9,15,30,341,112,222,-2,9,920,303,3.8000000000000003,0.18
1999,10,9,16,30,654,37,159,-2,7,920,303,2.2,0.18
1999,10,9,17,30,0,22,22,0,5,920,305,1.2000000000000002,0.18
1999,10,9,18,30,0,0,0,-2,4,920,304,1.1,0.18
1999,10,9,19,30,0,0,0,-3,4,920,295,1.1,0.18
1999,10,9,20,30,0,0,0,-3,3,920,281,1.1,0.18
1999,10,9,21,30,0,0,0,-3,3,920,273,1.2000000000000002,0.18
1999,10,9,22,30,0,0,0,-3,2,920,271,1.2000000000000002,0.18
1999,10,9,23,30,0,0,0,-3,1,920,273,1.3,0.18
1999,10,10,0,30,0,0,0,-3,1,920,280,1.4000000000000001,0.18
1999,10,10,1,30,0,0,0,-3,0,920,289,1.4000000000000001,0.18
1999,10,10,2,30,0,0,0,-3,0,920,298,1.5,0.18
1999,10,10,3,30,0,0,0,-3,0,920,305,1.5,0.18
1999,10,10,4,30,0,0,0,-3,0,920,311,1.5,0.18
1999,10,10,5,30,0,0,0,-3,-1,920,314,1.4000000000000001,0.18
1999,10,10,6,30,0,0,0,-3,-1,920,314,1.5,0.18
1999,10,10,7,30,447,29,78,-3,0,920,315,2,0.18
1999,10,10,8,30,27,93,100,-3,1,920,312,2.1,0.18
1999,10,10,9,30,853,54,372,-3,5,920,303,1.6,0.18
1999,10,10,10,30,905,60,478,-3,8,920,288,1.4000000000000001,0.18
1999,10,10,11,30,928,64,540,-4,10,920,256,1.6,0.18
1999,10,10,12,30,930,65,552,-4,11,920,240,1.7000000000000002,0.18
1999,10,10,13,30,913,64,513,-5,11,920,233,1.7000000000000002,0.18
1999,10,10,14,30,870,61,426,-5,11,920,226,1.6,0.18
1999,10,10,15,30,789,53,301,-6,10,920,212,1.2000000000000002,0.18
1999,10,10,16,30,624,40,152,-2,8,920,192,0.8,0.18
1999,10,10,17,30,0,18,18,-2,6,920,162,1,0.18
1999,10,10,18,30,0,0,0,-3,5,920,150,1.2000000000000002,0.18
1999,10,10,19,30,0,0,0,-3,5,920,146,1.4000000000000001,0.18
1999,10,10,20,30,0,0,0,-4,4,920,147,1.7000000000000002,0.18
1999,10,10,21,30,0,0,0,-4,4,920,149,1.9000000000000001,0.18
1999,10,10,22,30,0,0,0,-4,4,920,151,2,0.18
1999,10,10,23,30,0,0,0,-4,3,920,155,2,0.18
1999,10,11,0,30,0,0,0,-4,3,920,158,1.8,0.18
1999,10,11,1,30,0,0,0,-4,3,920,160,1.5,0.18
1999,10,11,2,30,0,0,0,-3,2,920,163,1.2000000000000002,0.18
1999,10,11,3,30,0,0,0,-3,2,920,160,0.9,0.18
1999,10,11,4,30,0,0,0,-3,2,920,149,0.8,0.18
1999,10,11,5,30,0,0,0,-3,2,920,127,0.7000000000000001,0.18
1999,10,11,6,30,0,0,0,-3,2,920,87,0.7000000000000001,0.18
1999,10,11,7,30,0,17,17,-2,3,920,48,1.3,0.18
1999,10,11,8,30,55,94,108,-2,4,920,20,2.1,0.18
1999,10,11,9,30,495,110,292,-1,6,920,10,2.7,0.18
1999,10,11,10,30,61,191,219,-1,7,920,9,3.1,0.18
1999,10,11,11,30,130,228,295,-1,8,920,5,3.2,0.18
1999,10,11,12,30,610,140,456,-1,8,920,0,3.3000000000000003,0.18
1999,10,11,13,30,366,190,368,-1,9,920,355,3.4000000000000004,0.18
1999,10,11,14,30,119,183,233,-1,8,920,350,3.3000000000000003,0.18
1999,10,11,15,30,319,110,208,-2,8,920,344,3,0.18
1999,10,11,16,30,498,51,137,-2,6,920,338,2.2,0.18
1999,10,11,17,30,116,12,14,-2,4,920,328,1.5,0.18
1999,10,11,18,30,0,0,0,-3,2,920,322,1.5,0.18
1999,10,11,19,30,0,0,0,-3,1,920,322,1.4000000000000001,0.18
1999,10,11,20,30,0,0,0,-3,1,920,328,1.3,0.18
1999,10,11,21,30,0,0,0,-3,1,920,336,1.2000000000000002,0.18
1999,10,11,22,30,0,0,0,-3,1,920,350,1.1,0.18
1999,10,11,23,30,0,0,0,-4,0,920,15,1.1,0.18
1999,10,12,0,30,0,0,0,-4,0,920,45,1.1,0.18
1999,10,12,1,30,0,0,0,-4,0,920,70,1.1,0.18
1999,10,12,2,30,0,0,0,-4,0,920,86,1.3,0.18
1999,10,12,3,30,0,0,0,-4,0,920,96,1.5,0.18
1999,10,12,4,30,0,0,0,-4,0,920,107,1.6,0.18
1999,10,12,5,30,0,0,0,-4,0,920,116,1.6,0.18
1999,10,12,6,30,0,0,0,-4,0,920,125,1.7000000000000002,0.18
1999,10,12,7,30,0,14,14,-4,0,920,132,1.8,0.18
1999,10,12,8,30,345,79,163,-3,0,920,140,1.5,0.18
1999,10,12,9,30,125,151,197,-3,2,920,157,1.5,0.18
1999,10,12,10,30,0,128,128,-2,4,920,174,2.1,0.18
1999,10,12,11,30,134,226,293,-2,6,920,177,2.8000000000000003,0.18
1999,10,12,12,30,163,231,315,-2,8,920,176,3.2,0.18
1999,10,12,13,30,342,191,356,-2,9,920,176,3.4000000000000004,0.18
1999,10,12,14,30,819,69,403,-2,9,920,178,3.7,0.18
1999,10,12,15,30,725,60,279,-2,8,920,182,3.8000000000000003,0.18
1999,10,12,16,30,296,54,103,-1,6,920,183,3,0.18
1999,10,12,17,30,0,0,0,-1,4,920,176,2.6,0.18
1999,10,12,18,30,0,0,0,-1,3,920,171,3.4000000000000004,0.18
1999,10,12,19,30,0,0,0,0,3,920,168,4.2,0.18
1999,10,12,20,30,0,0,0,0,2,920,165,4.6000000000000005,0.18
1999,10,12,21,30,0,0,0,0,2,920,160,4.6000000000000005,0.18
1999,10,12,22,30,0,0,0,0,1,920,156,4.6000000000000005,0.18
1999,10,12,23,30,0,0,0,0,1,910,153,4.7,0.18
1999,10,13,0,30,0,0,0,0,1,910,155,4.6000000000000005,0.18
1999,10,13,1,30,0,0,0,0,1,910,163,4.3,0.18
1999,10,13,2,30,0,0,0,0,1,910,172,4.2,0.18
1999,10,13,3,30,0,0,0,0,2,910,181,4.1000000000000005,0.18
1999,10,13,4,30,0,0,0,1,2,910,186,4,0.18
1999,10,13,5,30,0,0,0,1,3,910,194,3.9000000000000004,0.18
1999,10,13,6,30,0,0,0,2,4,910,202,4,0.18
1999,10,13,7,30,105,33,43,3,5,910,212,4.4,0.18
1999,10,13,8,30,137,91,124,3,7,910,224,4.6000000000000005,0.18
1999,10,13,9,30,14,129,134,4,10,910,237,4.9,0.18
1999,10,13,10,30,846,65,442,4,13,910,270,5.7,0.18
1999,10,13,11,30,527,158,420,4,15,910,307,5.7,0.18
1999,10,13,12,30,886,69,517,2,16,910,325,4.7,0.18
1999,10,13,13,30,13,167,173,1,16,910,327,4,0.18
1999,10,13,14,30,823,63,394,0,16,910,321,3.6,0.18
1999,10,13,15,30,731,55,271,0,15,910,316,2.7,0.18
1999,10,13,16,30,0,44,44,1,12,910,312,1.9000000000000001,0.18
1999,10,13,17,30,0,0,0,0,10,910,310,2.3000000000000003,0.18
1999,10,13,18,30,0,0,0,-1,8,910,310,3.2,0.18
1999,10,13,19,30,0,0,0,-3,7,910,307,4.1000000000000005,0.18
1999,10,13,20,30,0,0,0,-3,7,910,304,4.5,0.18
1999,10,13,21,30,0,0,0,-3,6,910,303,4.7,0.18
1999,10,13,22,30,0,0,0,-3,5,910,306,4.3,0.18
1999,10,13,23,30,0,0,0,-3,4,910,309,3.4000000000000004,0.18
1999,10,14,0,30,0,0,0,-3,2,910,312,2.7,0.18
1999,10,14,1,30,0,0,0,-3,2,910,318,2.4000000000000004,0.18
1999,10,14,2,30,0,0,0,-3,2,910,327,2.3000000000000003,0.18
1999,10,14,3,30,0,0,0,-3,2,910,335,2.4000000000000004,0.18
1999,10,14,4,30,0,0,0,-2,2,910,333,2.1,0.18
1999,10,14,5,30,0,0,0,-2,2,910,323,1.6,0.18
1999,10,14,6,30,0,0,0,-2,2,910,311,1.3,0.18
1999,10,14,7,30,0,26,26,-2,3,910,307,1.7000000000000002,0.18
1999,10,14,8,30,0,65,65,-1,4,910,308,2.5,0.18
1999,10,14,9,30,0,110,110,-1,6,910,302,3.1,0.18
1999,10,14,10,30,0,95,95,-1,8,910,301,3.9000000000000004,0.18
1999,10,14,11,30,359,195,372,-4,9,910,307,4.9,0.18
1999,10,14,12,30,670,117,453,-7,10,910,305,5.6000000000000005,0.18
1999,10,14,13,30,900,67,489,-8,11,910,300,6.1000000000000005,0.18
1999,10,14,14,30,0,6,6,-9,10,910,298,6.1000000000000005,0.18
1999,10,14,15,30,0,5,5,-10,9,910,298,5.7,0.18
1999,10,14,16,30,0,2,2,-10,8,910,301,4.6000000000000005,0.18
1999,10,14,17,30,0,0,0,-8,5,910,308,3.5,0.18
1999,10,14,18,30,0,0,0,-6,3,910,317,3,0.18
1999,10,14,19,30,0,0,0,-5,3,910,319,2.7,0.18
1999,10,14,20,30,0,0,0,-5,3,910,314,2.6,0.18
1999,10,14,21,30,0,0,0,-4,3,910,307,2.9000000000000004,0.18
1999,10,14,22,30,0,0,0,-4,3,910,303,3.3000000000000003,0.18
1999,10,14,23,30,0,0,0,-5,2,910,304,3.8000000000000003,0.18
1999,10,15,0,30,0,0,0,-5,1,920,309,4,0.18
1999,10,15,1,30,0,0,0,-6,0,920,310,3.8000000000000003,0.18
1999,10,15,2,30,0,0,0,-6,0,920,307,3.5,0.18
1999,10,15,3,30,0,0,0,-6,0,920,307,3.3000000000000003,0.18
1999,10,15,4,30,0,0,0,-6,0,920,309,3.3000000000000003,0.18
1999,10,15,5,30,0,0,0,-5,0,920,308,3.3000000000000003,0.18
1999,10,15,6,30,0,0,0,-4,0,920,306,3.3000000000000003,0.18
1999,10,15,7,30,146,30,43,-4,0,920,299,3.6,0.18
1999,10,15,8,30,156,86,122,-3,2,920,296,4.5,0.18
1999,10,15,9,30,770,66,334,-3,3,920,313,5.300000000000001,0.18
1999,10,15,10,30,845,72,440,-3,4,920,323,5.5,0.18
1999,10,15,11,30,434,176,387,-3,5,920,326,5.7,0.18
1999,10,15,12,30,0,37,37,-4,6,920,327,6.1000000000000005,0.18
1999,10,15,13,30,0,34,34,-5,6,920,326,6.5,0.18
1999,10,15,14,30,0,25,25,-6,6,920,325,6.7,0.18
1999,10,15,15,30,0,17,17,-5,5,920,324,6.4,0.18
1999,10,15,16,30,0,7,7,-4,4,920,325,5.6000000000000005,0.18
1999,10,15,17,30,0,0,0,-4,2,920,326,4.6000000000000005,0.18
1999,10,15,18,30,0,0,0,-3,1,930,325,4.1000000000000005,0.18
1999,10,15,19,30,0,0,0,-3,1,930,325,3.9000000000000004,0.18
1999,10,15,20,30,0,0,0,-4,0,930,325,3.1,0.18
1999,10,15,21,30,0,0,0,-4,0,930,322,2.3000000000000003,0.18
1999,10,15,22,30,0,0,0,-4,-1,930,319,2.2,0.18
1999,10,15,23,30,0,0,0,-4,-1,930,317,2.2,0.18
1999,10,16,0,30,0,0,0,-4,-2,930,316,2.1,0.18
1999,10,16,1,30,0,0,0,-4,-2,930,312,2,0.18
1999,10,16,2,30,0,0,0,-4,-3,930,308,1.8,0.18
1999,10,16,3,30,0,0,0,-4,-2,930,303,1.7000000000000002,0.18
1999,10,16,4,30,0,0,0,-5,-2,930,299,1.4000000000000001,0.18
1999,10,16,5,30,0,0,0,-5,-2,930,294,1.2000000000000002,0.18
1999,10,16,6,30,0,0,0,-6,-3,930,287,1,0.18
1999,10,16,7,30,14,27,28,-6,-1,930,278,1.4000000000000001,0.18
1999,10,16,8,30,701,45,202,-6,0,930,264,1.8,0.18
1999,10,16,9,30,818,56,337,-6,3,930,243,1.7000000000000002,0.18
1999,10,16,10,30,876,63,440,-7,5,930,238,1.8,0.18
1999,10,16,11,30,508,156,400,-7,7,930,231,2,0.18
1999,10,16,12,30,428,179,389,-8,8,930,232,2.2,0.18
1999,10,16,13,30,393,170,350,-8,8,930,238,2.3000000000000003,0.18
1999,10,16,14,30,843,57,382,-8,8,930,245,2.3000000000000003,0.18
1999,10,16,15,30,151,110,152,-8,7,920,246,1.9000000000000001,0.18
1999,10,16,16,30,0,23,23,-6,5,920,240,1.3,0.18
1999,10,16,17,30,0,0,0,-5,3,920,205,1.2000000000000002,0.18
1999,10,16,18,30,0,0,0,-6,3,920,198,1.6,0.18
1999,10,16,19,30,0,0,0,-6,3,920,200,1.9000000000000001,0.18
1999,10,16,20,30,0,0,0,-7,3,920,206,2.1,0.18
1999,10,16,21,30,0,0,0,-6,2,920,221,2.2,0.18
1999,10,16,22,30,0,0,0,-5,3,920,253,2.7,0.18
1999,10,16,23,30,0,0,0,-3,4,920,281,3.5,0.18
1999,10,17,0,30,0,0,0,0,4,920,286,4,0.18
1999,10,17,1,30,0,0,0,2,4,920,276,4.3,0.18
1999,10,17,2,30,0,0,0,2,4,920,273,4.4,0.18
1999,10,17,3,30,0,0,0,2,4,920,278,4,0.18
1999,10,17,4,30,0,0,0,1,4,920,284,3.7,0.18
1999,10,17,5,30,0,0,0,2,4,920,290,3.6,0.18
1999,10,17,6,30,0,0,0,2,4,920,293,3.6,0.18
1999,10,17,7,30,0,9,9,2,4,920,297,3.8000000000000003,0.18
1999,10,17,8,30,0,72,72,2,6,920,308,4.6000000000000005,0.18
1999,10,17,9,30,247,132,216,2,8,920,320,5.800000000000001,0.18
1999,10,17,10,30,7,146,149,0,10,920,325,7,0.18
1999,10,17,11,30,0,109,109,0,11,920,326,7.7,0.18
1999,10,17,12,30,149,216,289,-1,11,920,325,7.800000000000001,0.18
1999,10,17,13,30,474,152,366,0,10,920,326,7.6000000000000005,0.18
1999,10,17,14,30,336,142,269,0,10,920,326,7.1000000000000005,0.18
1999,10,17,15,30,749,48,252,0,9,920,325,6.300000000000001,0.18
1999,10,17,16,30,562,33,111,0,8,920,324,5.2,0.18
1999,10,17,17,30,0,0,0,0,7,920,323,4.5,0.18
1999,10,17,18,30,0,0,0,0,6,920,324,4.1000000000000005,0.18
1999,10,17,19,30,0,0,0,0,6,920,326,3.9000000000000004,0.18
1999,10,17,20,30,0,0,0,0,5,920,329,3.6,0.18
1999,10,17,21,30,0,0,0,0,4,920,330,3.4000000000000004,0.18
1999,10,17,22,30,0,0,0,0,4,920,331,3.3000000000000003,0.18
1999,10,17,23,30,0,0,0,0,3,920,328,3.3000000000000003,0.18
1999,10,18,0,30,0,0,0,0,3,920,326,3.3000000000000003,0.18
1999,10,18,1,30,0,0,0,0,2,930,324,3.6,0.18
1999,10,18,2,30,0,0,0,0,2,930,324,4,0.18
1999,10,18,3,30,0,0,0,0,1,930,327,3.9000000000000004,0.18
1999,10,18,4,30,0,0,0,0,0,930,328,3.5,0.18
1999,10,18,5,30,0,0,0,0,0,930,328,3.4000000000000004,0.18
1999,10,18,6,30,0,0,0,0,0,930,326,3.8000000000000003,0.18
1999,10,18,7,30,329,24,47,0,1,930,327,4,0.18
1999,10,18,8,30,56,80,92,0,1,930,328,3.8000000000000003,0.18
1999,10,18,9,30,102,136,170,1,3,930,331,3.7,0.18
1999,10,18,10,30,168,180,251,1,5,930,334,3.6,0.18
1999,10,18,11,30,354,184,350,1,7,930,334,3.8000000000000003,0.18
1999,10,18,12,30,467,165,388,1,8,930,334,3.7,0.18
1999,10,18,13,30,399,163,341,0,9,930,331,3.3000000000000003,0.18
1999,10,18,14,30,788,67,362,0,9,930,328,2.5,0.18
1999,10,18,15,30,683,57,239,0,8,930,326,1.4000000000000001,0.18
1999,10,18,16,30,471,38,100,0,7,930,338,0.7000000000000001,0.18
1999,10,18,17,30,0,0,0,0,5,930,102,0.9,0.18
1999,10,18,18,30,0,0,0,0,3,930,133,1.2000000000000002,0.18
1999,10,18,19,30,0,0,0,0,2,930,150,1.5,0.18
1999,10,18,20,30,0,0,0,0,1,920,161,1.7000000000000002,0.18
1999,10,18,21,30,0,0,0,0,1,920,172,1.8,0.18
1999,10,18,22,30,0,0,0,0,0,920,185,1.7000000000000002,0.18
1999,10,18,23,30,0,0,0,0,0,920,200,1.5,0.18
1999,10,19,0,30,0,0,0,0,0,920,221,1.3,0.18
1999,10,19,1,30,0,0,0,0,0,920,248,1.4000000000000001,0.18
1999,10,19,2,30,0,0,0,0,0,920,273,1.9000000000000001,0.18
1999,10,19,3,30,0,0,0,-1,0,920,290,2.5,0.18
1999,10,19,4,30,0,0,0,-1,0,920,297,2.9000000000000004,0.18
1999,10,19,5,30,0,0,0,-1,0,920,297,3,0.18
1999,10,19,6,30,0,0,0,-1,0,920,292,3.2,0.18
1999,10,19,7,30,363,20,44,-1,2,920,285,4,0.18
1999,10,19,8,30,656,42,179,-1,5,920,279,4.5,0.18
1999,10,19,9,30,785,54,311,0,7,920,274,4.4,0.18
1999,10,19,10,30,855,60,415,0,11,920,271,4.9,0.18
1999,10,19,11,30,891,61,475,1,14,920,290,5.800000000000001,0.18
1999,10,19,12,30,900,60,485,2,16,920,296,6.2,0.18
1999,10,19,13,30,887,56,447,1,17,920,297,6.1000000000000005,0.18
1999,10,19,14,30,848,51,363,1,18,920,296,5.2,0.18
1999,10,19,15,30,765,43,242,2,16,920,293,3.6,0.18
1999,10,19,16,30,574,28,102,3,13,910,290,2.6,0.18
1999,10,19,17,30,0,0,0,2,10,910,292,2.7,0.18
1999,10,19,18,30,0,0,0,1,10,910,296,3.6,0.18
1999,10,19,19,30,0,0,0,1,11,910,300,4.800000000000001,0.18
1999,10,19,20,30,0,0,0,1,10,920,300,5.1000000000000005,0.18
1999,10,19,21,30,0,0,0,1,9,920,296,4.6000000000000005,0.18
1999,10,19,22,30,0,0,0,1,8,920,290,4.6000000000000005,0.18
